,Name,Address,Latitude,Longitude
154,Jeremiah Bullfrogs,"2940 Southwest Wanamaker Road STE 130, Topeka",39.01343919999999,-95.76155849999999
155,McDonald's,"2933 Southwest Wanamaker Road, Topeka",39.01353599999999,-95.7627742
156,Blue Moose,"3030 Southwest Wanamaker Drive, Topeka",39.0123034,-95.76195349999999
157,Domino's Pizza,"2940 Southwest Wanamaker Road, Topeka",39.01364649999999,-95.76152710000001
158,Caribou Coffee,"2951 Southwest Wanamaker Road, Topeka",39.0125475,-95.7640287
159,Jeremiah Bullfrogs,"2940 Southwest Wanamaker Road STE 130, Topeka",39.01343919999999,-95.76155849999999
160,McDonald's,"2933 Southwest Wanamaker Road, Topeka",39.01353599999999,-95.7627742
161,Amoco,"600 Southwest Fairlawn Road, Topeka",39.0579059,-95.7428711
162,Riegel's 20's West,"901 Southwest Fairlawn Road #101, Topeka",39.052311,-95.74372009999999
163,Riegel's 20's West,"901 Southwest Fairlawn Road #101, Topeka",39.052311,-95.74372009999999
164,Godfather's Pizza,"5300 Southwest 17th Street, Topeka",39.0377184,-95.7448213
165,China Pavilion,"5348 Southwest 17th Street, Topeka",39.0372578,-95.74569819999999
166,Taco Tico,"5222 Southwest 17th Street, Topeka",39.036834,-95.744244
167,Subway,"5421 Southwest 21st Street, Topeka",39.0289322,-95.7475303
168,Kiku Japanese Steak House,"5331 Southwest 22nd Place #46, Topeka",39.02691799999999,-95.7457652
169,Lazy Toad,"5331 Southwest 22nd Place #2, Topeka",39.0265555,-95.7474147
170,El Mezcal III,"5301 Southwest 21st Street, Topeka",39.0288101,-95.74439459999999
171,Taco Villa,"5300 Southwest 21st Street A, Topeka",39.0298077,-95.74471969999999
172,McDonald's,"5525 Southwest 21st Street, Topeka",39.028822,-95.749259
173,Little Caesars Pizza,"5329 Southwest 21st Street, Topeka",39.028648,-95.74615299999999
174,Wings Etc.,"2139 Southwest Fairlawn Plaza Drive, Topeka",39.0272973,-95.74685029999999
175,Hog Wild Pit Bar-B-Q,"5330 Southwest 21st Street, Topeka",39.02967719999999,-95.74570159999999
